0.2904053,-0.36647254,-1.0157655,-1.49441,-0.2615017,-0.990417,0.5381384,0.88805217,0.7687355,0.51266366,1.9735173,-0.8328455,0.77511114,-0.59005713,-1.101407,-0.7319143,-0.5348859,0.11485006,-0.50589865,-1.3171848,1.1520456,-0.4320515,0.7458637,-0.85257804,0.8122438,0.676412,-0.3276077,-0.48562834,-0.6513062,-0.06802629,-0.65554523,-0.2586089,0.5345963,-0.8723897,-0.99046963,-0.44937912,-0.18639788,-1.6300087,1.377917,-0.25064766,0.8952036,-0.7074387,-0.5701002,-1.0902948,0.08019371,3.7947154,0.35771543,1.1502316,0.88614875,0.3046767,0.3567525,-0.09243429,0.016683377,0.73515385,-0.80985844,-0.08017163,0.9072767,-0.38672262,-0.19798538,-1.4010444,-0.020589285,-0.33480042,0.21783507,0.3585711,0.1459916,-0.73930025,-0.34330386,-2.5655136,0.3283468,-0.36218932,0.9649943,0.8602184,-2.1033318,0.40204686,-0.2745445,-0.4976292,-0.70785093,0.5909638,0.97846866,-1.2019603,0.3167881,-1.0641695,1.2478824,-0.8272395,-1.4049578,0.3885967,0.7663421,-1.6556329,-1.591875,-1.302623,0.29027632,0.04491152,1.486726,0.2940383,1.7133071,0.31747147,-0.009410406,-1.8337103,-0.2687369,1.9621818,0.28281492,0.112093925,1.6074774,-0.8994739,1.2170585,-0.31829715,-0.42304292,0.12075935,-0.92016757,-0.60886776,2.4343112,-0.21384808,0.371821,0.07219298,0.2597996,0.7516446,-1.0051163,-1.5042981,0.2422528,-1.752747,0.5535215,-2.011549,1.2794206,-1.4427385,0.4706416,-0.78457105,-0.22792484,-0.7787738
0.054959178,-1.4217267,-0.6065209,-1.1590278,-0.45343247,0.73621535,-0.40762573,2.6889827,-0.65982646,0.5925311,1.6183741,-0.64126825,1.8180411,-1.3325492,-2.6380851,-0.8531677,-1.8947831,0.4344707,-1.7276356,0.3210261,0.19318268,1.5821337,0.047849473,0.3336404,-0.08001211,0.4284378,0.84387857,-0.9525025,0.75313145,0.5358958,-0.22439137,-0.7476666,0.44931227,-2.3363914,-1.6408598,-0.6603136,0.046542317,-1.4038615,1.1676713,-0.98006874,0.11901677,0.54897714,-2.5314927,-0.8561452,0.80845684,1.6061884,0.09546943,0.45534027,0.8863256,-0.57619786,-0.6488086,1.1593039,-0.4591961,1.9186552,-0.72053033,-0.24053374,-0.50894815,-0.8962694,-0.75613534,-0.6085751,-0.1175286,0.06446776,0.20116457,0.23317161,0.7745357,-0.39353663,0.33182704,-1.8773899,-0.17745687,-0.7800108,1.2969704,1.6517752,-0.9513963,1.4067364,0.18158948,0.49955356,-1.4078944,-0.74652505,1.8482436,-0.6889433,0.47630927,-0.46016353,1.8783019,1.0071363,0.38009793,-1.0914824,-0.6361803,-0.14361808,-1.5939243,-0.88993955,1.7517906,-0.8020841,0.7450123,1.0349677,0.9534836,-0.752146,-0.21585804,-1.9174916,-0.7810202,2.3010533,0.002863579,-0.22622094,0.7135108,-1.6687745,-0.15228474,-1.0072992,-0.913258,0.7743683,-1.1213384,-0.2103515,2.6495078,-1.7579165,-0.5178616,-1.0386288,0.24671233,1.6006112,-0.3566993,-0.89793557,1.279671,-0.09294003,-0.30467936,-2.4056165,1.6328728,-1.3175198,-0.18063259,-0.08226051,1.1953036,1.5757635
1.3652799,-2.4586532,-0.013517812,-1.520348,0.53271264,0.15754968,0.329616,1.3261034,-0.8236077,-0.08444795,1.3292252,-1.59045,1.1497843,-1.4344838,-2.5579658,-0.45355082,0.273206,-0.63882357,-0.20407948,-0.7751229,-0.46294135,0.87429667,0.28060293,-0.2886708,-0.13782585,0.39575136,-0.16565381,-1.948649,0.5643213,0.20580366,0.0154071,-0.41641107,-1.0516489,-1.380821,-2.383823,0.5956005,-0.41717735,-0.062461615,0.9920771,-0.66224426,-0.29236266,-0.486356,-1.1014668,-0.29389626,0.6994919,1.4616495,0.4785956,0.42684767,1.5402216,-1.0935186,-0.3440816,-0.19994059,-0.3053451,2.448541,-2.0793035,0.2999348,0.412085,0.7972369,-0.7438957,-0.15587574,0.5258133,1.0290495,-0.6141714,0.44372475,0.65117997,0.00946667,-0.12741953,-2.270806,0.23597832,-0.8551383,0.5581323,0.9215459,-0.33246168,-0.24990082,-0.40322724,-0.23722202,-0.5699973,0.22343668,0.16481882,-0.33631092,0.34066653,-1.8912499,2.1547709,1.2059166,0.77637035,-0.2625926,-0.44817352,-0.71002233,-1.0104351,0.31390786,1.297185,-0.5973121,0.7439664,1.0460037,-0.35267535,-1.1388035,0.8382398,-1.27434,-0.673626,2.7029335,-0.39164123,0.54224116,0.50929195,-1.1439205,0.62702787,-1.0536506,-1.6323711,0.29830292,-0.7128725,0.26263282,1.1667236,-2.035514,-1.2044792,-0.7677804,1.194091,0.6989058,-0.24167949,-1.1332059,1.2926639,-0.80000836,-0.8144166,-1.5127132,1.1179899,-2.2239277,0.47381952,-1.0555575,1.6224647,0.685803
-0.002811566,-1.6996028,-0.58496386,-1.0674427,0.22242934,0.50910157,-0.34822544,0.67647266,-1.2445663,0.9216749,1.3753961,-1.4324832,1.5284728,-1.7870045,-1.1988066,-1.3504304,-0.91002244,1.0647637,-1.0993735,-1.0257534,0.04023633,0.41535527,0.59077346,1.1954987,-1.5096521,1.5392971,1.4881625,0.1993264,2.352254,0.39528668,-0.20361851,0.8605788,0.82167256,-1.0840057,-1.1662242,0.16191661,0.008011788,-0.81506026,2.969658,-0.8639399,1.350256,0.30433312,-2.7025146,-0.17413987,0.5965889,1.1085298,-1.2017088,1.464695,-0.7404586,-0.46596894,0.92477953,1.8827498,-0.58736724,2.8375819,-1.3867006,0.007288419,0.035375442,-1.040804,-0.18986198,-0.5192143,0.16840751,0.32095316,-0.5716107,3.1276894,0.5248644,-0.11147479,-1.2882922,-1.9335306,1.2582821,-0.7796049,1.107704,1.2563952,-1.7055284,-0.022709064,-0.02912607,0.1662255,-1.8986417,-0.25391036,0.9703107,-1.259116,-0.20285323,-0.5012002,2.6231232,1.4563481,-0.11293438,0.9985181,-0.6497093,-0.036716953,-2.25914,-0.45119673,2.2209246,-1.1384876,1.7168009,0.39266133,0.36733434,-1.0036416,-0.9403805,-0.24949569,-1.6450719,2.739999,-1.2402816,-0.8341991,1.5911106,-1.4417936,0.3298539,-1.2810092,1.6429068,0.21577008,-0.58446825,0.3824343,3.4496222,-1.5722859,-1.6794887,-1.4998556,1.4251462,1.2023144,-0.43133053,-0.91422915,2.0619283,-1.2221695,-0.076337755,-2.9400399,2.2564363,-1.542228,-0.067257866,-0.7538187,1.0108639,1.9704618
0.5072892,-2.563233,-0.8796519,-0.7370086,-1.841898,0.8223033,-0.31292027,1.3805059,0.37889776,0.10306206,-0.34084758,-0.09530938,1.91583,-0.4766134,-2.4132376,-0.088622056,0.78837645,0.6706915,-0.24631503,0.22057018,-1.5376471,1.4117246,-0.18860507,0.9980295,-0.9957547,1.5541035,1.0021131,0.58642316,1.3071154,1.1957285,-0.41157213,-0.6798135,-0.12286675,-1.4816766,-0.96841365,1.1804852,0.19699273,-0.06587601,1.2092139,-0.58443856,-0.3619992,0.028025135,-1.8783908,-0.41346878,1.3217853,0.6021487,-0.4235754,1.9100838,-1.2247334,0.55728084,0.5772381,0.7899467,-0.64964336,2.4662318,-0.89441985,-0.005873442,0.46870583,-0.029722761,0.33034444,-0.79839826,0.11913356,0.04075563,-1.1899998,1.6037223,1.1473755,1.5778258,-0.80310434,-1.1134869,0.5063275,-0.48139334,0.6156279,0.72360617,-1.594859,0.03776922,-1.337929,0.30251676,-1.877827,-0.47317868,1.3129107,-0.31740808,-1.3981191,-0.2152159,0.765231,0.66563004,1.061418,-0.14828898,-2.0791478,0.40254104,-0.646252,0.31837475,1.0594444,0.93582696,0.9936843,-0.54937613,1.3777044,-0.28428438,0.6785561,-2.164261,-0.97195226,1.8804038,1.097558,0.33236974,1.7033161,-1.3661549,-0.048861578,-0.21014656,1.5414715,1.0718347,-0.796625,1.0986398,2.9862227,-1.3639042,-0.09050276,-0.09335498,1.4433187,0.91920877,-0.7455428,-0.57183295,1.0426315,-0.63447577,0.61578804,-0.022363164,0.3283019,-2.897012,-0.480931,-0.44911683,1.7677997,1.1870708
-0.7580763,-1.0831473,0.06918076,-1.8006946,-0.07799737,0.42621222,-0.23672739,0.53506696,-0.11858249,0.96524227,1.0329155,-0.15655172,0.14080639,-1.8567536,-2.523709,-1.2240345,-1.2934465,-0.31803972,-0.6120047,-0.20085517,0.1966866,0.08661385,0.5960436,1.1600217,-0.751509,2.3536806,0.187875,-1.0284972,1.9040835,-0.2711108,0.8768374,1.2890751,0.7179358,-0.6313968,-2.6518745,-0.72310627,0.8518027,-1.2399083,2.5596082,-0.4647421,1.7299507,-1.1432277,-2.8361716,0.09944392,0.9618531,1.5470698,-0.5247334,1.9156698,-0.10213122,-0.45540175,-0.7817078,1.0471289,0.42153445,2.0234284,-2.6827216,-0.51403886,-1.2314215,-0.67182195,0.1945731,0.45382422,-0.3127098,0.7162254,0.09843084,1.4422346,0.64292276,0.8444038,-2.0458214,-1.9487178,0.69167435,0.41595855,1.0616422,1.0341939,-2.0599036,0.98132986,0.1779505,-0.6629108,-1.6769184,0.18547001,1.1976686,-0.32924443,-0.40450704,-1.3522065,1.5954078,1.9950839,-0.6820458,0.6831833,-0.50083804,-0.8000419,-0.50731486,-0.20991081,0.768214,0.26006985,0.9532512,1.4242691,1.0934464,-0.6948463,-0.5070341,-1.4654887,-0.85961646,2.105942,-0.6869128,0.17266023,1.1283076,-1.5185041,0.8602033,-0.48722988,0.11015209,-0.2987213,-0.14299789,-1.10724,2.0728333,-1.3442146,-2.0755842,-0.28603423,0.7401345,1.0567015,-0.14094613,-0.12082535,1.8174125,-1.4584084,-0.34631976,-2.4698193,2.3147895,-1.3880578,0.5000471,-0.08676614,1.8545551,1.6303573
0.4663321,-1.1607517,-1.3321097,-0.18645981,0.45426765,0.07729379,0.6867752,-0.065836966,0.3030415,0.875325,1.0485762,0.071200415,0.35355636,-0.58845425,-0.2683177,-0.25642806,-0.98176676,0.40247977,0.96056,0.3985723,-0.5910327,-0.002676241,-0.39568081,-0.70879126,-1.3033104,0.30180168,-0.6139863,1.1428994,0.26424056,-0.6117083,-0.6464554,1.287752,0.16646062,0.50532603,-0.8010777,1.6721041,0.2890047,-1.9622452,-0.09079483,-0.6696244,-0.4915292,-0.26776087,-1.0875447,-0.4781075,0.27665076,0.4442008,0.3279937,0.19622847,0.31950128,-0.4738532,0.19528861,-0.42512566,-0.65982187,0.09748916,-1.209599,-0.96787345,0.74643934,-0.07258649,-0.17754209,-1.0999646,0.17366372,-0.429829,-0.42611986,1.461775,1.9660254,-1.6595796,-0.38421813,0.37101603,-0.38199657,-1.2485646,1.5956374,0.53470707,-1.0487685,1.0100917,1.0255457,0.98175955,-1.4624268,-1.8327544,0.2125104,-0.3710003,-0.08013084,-1.5018296,0.8618612,-0.8823353,-1.2820466,0.19745639,-0.14190823,-0.89292747,-0.6190959,-0.38701272,0.34939215,-1.5139,0.2508861,0.10778321,1.4281276,0.7604389,0.71285343,-1.3564876,0.0676962,1.8838168,-0.6049392,0.15623116,0.7337905,-1.6204634,0.11511274,-0.5607915,-0.020414883,1.6893327,-0.027489051,-0.032988872,1.7933524,-0.2685574,0.25420836,-0.03559666,-0.046074852,0.42629668,0.8046794,-1.514334,0.35338318,-0.5648242,-0.47441083,-0.9737258,0.20342353,-1.2611507,0.2756235,-0.21937677,1.0220948,-0.30843458
0.36778435,-0.5744695,0.22043514,-0.17743316,-0.14043333,0.38166198,-0.9265751,-0.3529209,-1.4332846,0.09029999,1.9654163,0.48720834,1.6542889,-1.5988129,-3.5691566,-1.1487098,0.1154111,-0.5807086,-0.39330706,-0.115286574,-1.1683967,0.29160124,-0.47443694,0.59585404,0.51111,0.48368984,-0.118821904,0.31597507,0.6762019,0.28899965,-0.45558652,0.2668837,0.98989254,-1.2801316,-2.6648142,-0.81560075,0.3803843,-1.465617,-2.102259,-0.7528163,2.0787082,-0.9953555,-1.2049848,-0.602403,1.5378946,1.076788,0.6009688,1.1859039,-2.2840436,-0.43695232,-0.58301574,0.6428085,-0.20981878,1.7659903,-0.5833271,0.6588003,-1.1146424,0.030688427,-0.27791965,0.12882093,-0.5196409,-0.91880625,-0.72914267,0.35754955,-0.12766036,-0.40059432,-0.71200645,-1.8410395,0.068122946,0.21282539,0.87427324,2.6796048,-1.1707234,-0.19926576,0.36814657,0.64239204,-1.216431,0.7351353,0.31574786,-1.3033409,-0.098315634,-1.5066469,-0.26449406,2.3798027,0.08678813,-0.32085288,-0.60800934,-0.07979358,0.026270635,0.7452606,0.5853632,1.0311646,0.6525474,0.80237794,0.98292685,0.77517223,1.666464,-0.20127097,-0.8658941,0.89056563,0.3418844,0.008107811,-0.46532017,-1.2936661,0.19508095,1.4378667,-0.6276652,0.3624745,0.1916478,-0.43315607,-0.14827377,-1.1302121,1.0262359,-1.2034767,1.382722,0.38011223,-0.66617525,0.17093419,-0.52575934,-0.3132273,0.62861127,-0.9741897,1.4483066,-1.7364132,-0.7118188,-1.1941869,1.5438662,-0.29326394
1.6191638,-2.9668748,0.2694385,-1.51974,-0.070121005,1.0120579,0.15597938,0.9333035,-0.725438,0.4756247,0.43354067,-0.4675709,0.39289123,-1.2345266,-1.9994632,-0.97682184,-0.88111013,0.44791764,-2.3872452,0.63797915,0.39859882,0.3654267,0.54121464,-0.35664383,-0.28122965,0.39058486,-0.22219296,-0.0960527,0.7728844,-0.094309494,0.55018497,0.11280635,0.4401998,-1.6566015,-2.099434,0.24017721,0.7266418,0.43200207,1.3588394,1.048312,0.27757436,-0.19305691,-1.4254142,-0.3651996,1.4137928,0.18638757,1.0887312,0.6473702,-0.10837388,-0.51211405,0.06704241,0.62812984,-0.8551076,2.5134444,-1.1712738,0.93555236,0.6894625,0.18109372,0.08489727,-0.24569613,1.2861711,0.2182967,-0.35125098,1.5577892,0.002877779,0.4407556,-0.30915797,-1.6691082,0.88142926,0.64936876,0.96355426,0.2922788,-1.0250952,0.9676631,0.178774,-1.6072401,-0.358533,0.40688342,-0.8091826,-0.9534792,0.62209237,-1.0991334,1.7119063,1.1235069,-0.5032152,0.2958632,-0.6127614,0.12044554,-1.5685587,1.1720592,1.3628956,-1.3926376,1.6300207,-0.07151801,-1.2133007,-0.16553617,-0.092147924,-1.1923615,-1.1422573,2.6082225,-0.09194182,0.6685945,0.43086296,-1.8136907,0.6035827,-1.0087849,0.7592954,0.25290588,-0.8232198,0.6013861,1.4146354,-2.1858552,-1.7026529,-0.8136191,0.52593154,2.510992,-0.37878203,-1.0718969,0.65863127,-1.3902928,-0.8189367,-1.3713782,1.3545302,-2.9048913,1.5432808,-1.3247192,1.3329552,2.9278846
-0.5352297,-0.832297,0.95728505,-0.5368812,-0.627138,0.2120578,-0.021843389,-1.3618563,-2.2071435,0.53956056,1.1867356,0.37422952,1.1907835,-0.6065333,-2.452125,-1.3393233,-0.9539505,-1.1276925,-0.54708236,0.3421222,-0.9696411,0.1466184,-0.19638884,0.795867,0.7451292,-0.034708425,0.20251094,-1.1426024,2.0430727,0.6033464,-0.4858919,1.0018853,0.99695104,-0.38106924,-3.7191186,-1.1687057,-0.29124317,-1.2445959,0.12840925,0.67932945,1.9902937,-0.39370012,-1.3910029,-0.6220744,1.8929759,1.4892154,0.5934364,2.0648696,-1.191457,-0.35381827,-0.9436141,-0.8742565,0.26435047,2.2935586,-0.99992853,0.38963735,-0.5168966,-0.23087111,-0.74788743,-0.5942531,0.37021345,0.29315138,-2.2422526,1.202544,0.5379047,0.21386862,-0.3295484,-0.28437826,0.44720286,-0.31984887,1.3255738,1.9573485,-2.4573188,0.7231162,0.14937991,0.15227732,-0.26561415,1.0203074,0.073780715,-0.45360476,-0.5911583,-2.0022986,0.21463028,2.6879988,0.16434039,0.2644353,0.33057916,-0.6940122,0.08227165,-0.34311044,0.8734479,2.06768,0.44448936,1.7712258,0.069047496,-0.8942111,1.5277681,-0.43544483,-0.12724271,1.9072433,-0.44535995,-0.19076912,0.8434925,-1.6983017,0.044531282,-0.285244,0.48210576,0.15253209,-0.55537796,-0.009084955,-0.3054583,-1.3085128,0.24111623,-0.32377347,1.4002872,1.1588967,0.22767884,0.6521678,0.6680578,-1.1543742,-0.056653146,-0.45577112,1.1312476,-2.1296942,-1.0082358,-1.5172751,1.1038947,-0.7008423
-0.62600493,-2.792707,-0.6590334,-0.3949084,-0.45649996,1.1432697,-0.37559533,0.7584703,-1.566849,0.8985803,1.2429134,0.006486714,1.798343,-1.0485357,-1.9063745,-0.15202358,-0.41388416,-0.88568974,-0.3099718,1.316548,-0.41450027,-0.30877432,0.15766147,1.1413261,0.4610685,1.7958909,0.105454415,-0.49308327,2.157078,0.64026636,-0.25811023,0.250119,0.80280054,-1.8770841,-1.6866552,0.50007427,-0.40621603,-1.4657962,2.3275816,0.019552555,0.6738937,-0.35711217,-2.7476194,-0.21257174,1.1005901,0.24294594,0.61795187,1.2147318,0.32314608,-0.8220953,0.033536255,0.23673235,-0.628895,3.3741977,-0.6718472,0.23495571,0.9460187,-0.43406725,-0.60988414,-0.26301527,0.85086095,0.89700377,-1.0340956,1.8008957,-0.012704164,-0.8571219,0.5843849,-1.389544,1.4353298,-0.5073458,0.47556585,0.86967105,-0.8659976,0.4192825,-0.31422547,-1.1617655,-0.7930276,-0.45669824,0.3330304,-1.4688109,-0.67622924,-0.57758707,1.6690043,0.5198921,0.15847087,0.51783705,-1.00317,0.8224601,0.5865352,-0.032420464,1.5872442,0.09251332,1.685887,2.22804,0.16653326,-2.170344,-0.96817905,-1.2662208,-1.8500494,2.9724553,-0.45507526,0.5487496,0.6286645,-2.221663,-0.090197556,-1.8053162,0.5793425,-0.210979,-1.1609057,0.257256,2.0589755,-3.0902002,-0.47344363,-0.04027517,1.5264767,1.5589519,-0.57739305,-1.5187885,1.2193745,-1.4851353,-0.6799394,-1.6541758,0.6627598,-3.2264624,-0.07392287,-0.5292959,0.25867176,1.1794224
0.24739596,-1.6163783,-0.8411622,-1.2320814,-0.56439877,0.13143916,-0.26565632,-0.4731421,0.51716137,-1.0062742,1.800368,-0.37507582,-0.03921906,-1.0233794,-1.5955442,-0.78718084,0.53415525,0.38812515,-0.5531905,-0.026177749,-0.3724871,-0.5537971,0.7017177,1.1020123,-0.177852,1.2716521,0.5474778,-0.038806077,2.0206413,0.5343582,1.0689276,0.65043104,0.33039093,-0.835745,-0.80693144,-0.50607234,-0.8634211,-0.15596917,0.7479824,-1.6857951,1.9567261,0.14803088,-2.1529143,-0.17409715,0.26492694,1.4339731,0.19730383,1.31921,-1.4023598,-0.30230606,-0.4545021,0.9534148,0.04725378,2.0064127,-1.2082033,-1.4107211,0.27709222,0.13703045,-0.7249431,-0.74444944,0.38269967,0.33621532,-1.1758649,1.42579,0.1669499,0.3896108,-0.59575963,-1.8939446,0.20512909,-0.5566758,0.6107502,1.8910627,-1.4121463,0.67489487,-0.17435265,-0.36825177,-1.8054076,-1.1042773,1.3129983,-0.5118007,-0.3737477,-0.7012839,1.5459704,-0.10966414,0.28593534,-0.37837988,-1.5736147,-0.4073367,-2.0015495,0.1917889,1.2000598,-0.46933997,0.6108541,1.0355268,0.80971956,0.6807149,-0.08542553,-2.0169282,0.9462549,1.5860378,-0.47208455,0.21587282,0.77750725,-1.9337027,0.3694734,-1.2995088,-0.50320375,0.14134419,-0.83272195,0.066367686,1.5291023,-0.86361974,-0.83409643,-1.3519328,0.6765326,0.9652073,-0.804905,-1.038571,1.7411124,-0.36131138,0.38498062,-0.95702016,1.4809964,-2.0084994,0.7729808,0.10882669,1.2888067,1.6330063
-0.12708235,-0.75201255,-1.0508349,-1.3813542,2.7706158,-0.11857222,-0.83538353,0.47446245,-0.07628369,0.9807567,0.5614896,1.0517211,0.626559,1.4392141,-1.115871,-0.83578634,-1.0703013,0.35490403,-1.4201347,0.5915936,-0.060253076,-0.36098313,1.1052657,-0.4524172,0.1363277,0.27335736,0.2798955,0.3176792,0.29723972,-2.4122913,-0.18066841,-1.9290222,-0.97151285,-0.23975746,-1.4621911,-0.54454166,-0.48174298,0.6339642,0.9410603,-0.9151288,0.2098549,-1.4786286,1.8145473,-0.6128374,0.15817755,-1.5939534,0.6044195,-0.20467317,0.35967848,-2.950663,0.026402578,1.270676,-2.7126343,0.6805432,-1.3654491,-1.2251046,0.93386036,-0.4345482,-1.1871822,-1.3372818,0.6464396,0.9359513,-4.4108024,0.84524006,-0.17484285,-0.33539787,1.3709965,-0.76009595,-1.0207051,0.43516067,0.6392789,0.97586334,0.6634943,1.6570063,2.1387892,-0.085407436,1.4001417,-3.3341143,-0.41907668,1.3304671,0.28620917,-0.10853428,-1.9314288,0.61854935,-0.07733533,-1.728455,1.1740843,-1.2161992,0.37860477,0.6358733,-0.016428448,2.0596192,-1.5324132,-1.8912174,-1.0540271,-0.7999672,2.151272,1.1779548,-1.030743,0.11386546,0.33210304,1.103993,0.27467722,-2.2416103,0.4325246,-2.0002315,0.47887108,-1.1175555,0.4313002,0.18128607,1.1800352,-1.8152446,0.2809754,-0.57562584,0.12283434,-0.47344798,-0.32318103,-0.6225862,0.5769724,-0.6879841,-0.640552,-2.6978116,-0.16211805,0.17682017,-0.552125,-1.0187535,-0.037120156,1.6083262
0.38714454,-0.6083641,0.59561336,-1.541218,1.4365941,-0.47910067,0.033716507,0.5111491,0.059861988,0.5604433,0.20085749,1.6994209,0.21936603,-1.2068481,-0.210023,0.00268703,-0.33849052,1.1671541,0.5054335,-0.003066257,-0.005966289,-1.0159061,0.94303584,-0.102803916,-1.4512112,0.51153797,-0.7283003,-0.11864338,-0.22469819,-3.5184543,-0.99111605,-1.4827441,0.7669091,1.3412908,-0.4012668,0.5212337,-1.4795042,0.14718804,0.5797057,-1.1640651,-0.57854736,0.8791759,2.0917783,0.62579244,-0.12951347,-0.05311162,-0.8028058,1.1197135,0.31336907,-2.249586,0.82082444,0.7120155,-2.9862084,0.054526694,-0.9598154,-1.7690468,0.18687905,-1.2602575,0.33941552,0.12286542,-0.082707785,1.1709574,-4.052468,2.194008,1.0345848,-0.83337146,0.05696567,-0.8877534,-0.81764305,-1.0301492,1.3998026,-1.2289662,-0.78194803,0.62051105,1.9912645,1.3897439,0.31725088,-2.530143,-1.0859265,0.86618114,0.06541076,-0.4528978,-0.91123104,0.40439242,-0.8623655,-2.4063933,1.2074481,-0.25588498,0.12246302,-0.9557381,-1.659113,1.5434046,-1.5347083,-0.84259903,-1.3979459,-0.5835641,1.9600554,0.2642932,0.67325175,0.4421656,1.0781566,1.1370618,0.9887259,-0.96368086,0.87779635,-0.8585908,0.91313374,-0.9916736,1.4963424,-0.6024246,0.25471413,-0.7827185,-1.1577244,-1.1635706,-0.7253367,0.5091447,-0.7445919,-0.708932,1.9572983,-0.86144316,-0.86637986,-3.236088,0.09170334,-0.83704495,-0.6699563,0.1992847,-1.3710485,1.1286112
0.2418184,-0.86440647,0.3512503,-0.72544926,1.9661415,-0.65650904,-1.7279756,0.001906753,-0.32207584,0.85934615,0.862772,0.80578417,1.4141909,0.33609524,-1.5601233,-0.8293207,-0.14101401,0.8883145,-0.694084,1.011755,0.045172043,-1.4462013,2.2107458,-0.5619395,-0.94938135,0.50174326,-1.4607399,0.5447719,-1.0772052,-2.517011,-0.09685399,-0.50646365,-0.03169681,-0.33888686,-0.7850847,0.081838265,-1.5948023,0.037554085,-0.20192933,-1.7499175,-0.41649154,0.80656195,1.5689219,-0.42686993,1.3129503,-1.4891286,0.9618226,1.3047395,-1.1201613,-3.657748,0.785502,0.5655165,-2.995438,-0.12526637,-0.8962542,-0.77247983,0.6709861,-0.54781353,-1.0936493,-0.5320527,0.5000801,0.96176827,-1.9961963,1.2358762,0.869961,0.19166735,-0.85645175,-0.83718044,-1.2781187,-0.07736592,0.32858732,-0.98601747,-0.09250839,0.922491,1.6129391,0.07240424,-0.092720516,-2.8743985,-1.0169337,0.92023236,0.8104443,0.69515055,-1.8347887,1.9676789,-1.5082662,-2.0995393,0.099228084,0.002223577,0.02782873,-0.9456521,-1.2134821,1.4837997,-1.3108228,-0.9499116,-2.0192976,-0.8507598,2.3141644,0.029040731,-0.014334522,1.2404066,1.1191033,0.65975994,-1.6368514,-1.7732755,-0.959858,-0.8693811,0.32090038,1.1814939,0.9646076,0.25385284,2.8959298,-1.344384,-0.60625505,-0.5883253,0.45963475,-0.16387194,-1.0706352,-0.5625991,0.9288944,-1.5065073,0.22540252,-2.4169934,0.7682993,0.6435776,1.7264094,-0.09635549,0.1445977,1.8676925
